name,code,link,source,color_hex,color_r,color_g,color_b
livin' large,PPG1221-5,https://www.glidden.com/color/color-families/greens/livin-large,glidden,#c1e089,193,224,137
clean n crisp,PPG1220-5,https://www.glidden.com/color/color-families/greens/clean-n-crisp,glidden,#d0e798,208,231,152
lime splash,PPG1217-5,https://www.glidden.com/color/color-families/greens/lime-splash,glidden,#cfdb8d,207,219,141
fresh lemonade,PPG1216-5,https://www.glidden.com/color/color-families/greens/fresh-lemonade,glidden,#ece678,236,230,120
citrus spice,PPG1216-6,https://www.glidden.com/color/color-families/greens/citrus-spice,glidden,#e6d943,230,217,67
green gecko,PPG1217-6,https://www.glidden.com/color/color-families/greens/green-gecko,glidden,#cdd47f,205,212,127
glow worm,PPG1220-6,https://www.glidden.com/color/color-families/greens/glow-worm,glidden,#bed565,190,213,101
be spontaneous,PPG1221-6,https://www.glidden.com/color/color-families/greens/be-spontaneous,glidden,#a5cb66,165,203,102
celery sprig,PPG1224-6,https://www.glidden.com/color/color-families/greens/celery-sprig,glidden,#9ed686,158,214,134
bermuda grass,PPG1225-6,https://www.glidden.com/color/color-families/greens/bermuda-grass,glidden,#6bc271,107,194,113
beanstalk,PPG1227-6,https://www.glidden.com/color/color-families/greens/beanstalk,glidden,#31aa74,49,170,116
congo green,PPG1229-6,https://www.glidden.com/color/color-families/greens/congo-green,glidden,#00a483,0,164,131
miami jade,PPG1230-6,https://www.glidden.com/color/color-families/greens/miami-jade-1,glidden,#17917f,23,145,127
leprechaun,PPG1228-6,https://www.glidden.com/color/color-families/greens/leprechaun,glidden,#29906d,41,144,109
basil pesto,PPG1226-6,https://www.glidden.com/color/color-families/greens/basil-pesto,glidden,#529d6e,82,157,110
grassy meadow,PPG1223-6,https://www.glidden.com/color/color-families/greens/grassy-meadow,glidden,#76a55b,118,165,91
asparagus,PPG1222-6,https://www.glidden.com/color/color-families/greens/asparagus,glidden,#96af54,150,175,84
hopscotch,PPG1219-6,https://www.glidden.com/color/color-families/greens/hopscotch,glidden,#afbb42,175,187,66
machine green,PPG1218-6,https://www.glidden.com/color/color-families/greens/machine-green,glidden,#a6a23f,166,162,63
grass daisy,PPG1215-6,https://www.glidden.com/color/color-families/greens/grass-daisy,glidden,#ceb02a,206,176,42
woolen mittens,PPG1109-6,https://www.glidden.com/color/color-families/greens/woolen-mittens,glidden,#b59f55,181,159,85
pineapple sage,PPG1111-5,https://www.glidden.com/color/color-families/greens/pineapple-sage,glidden,#9c8f60,156,143,96
off the grid,PPG1110-6,https://www.glidden.com/color/color-families/greens/off-the-grid,glidden,#9f9049,159,144,73
gremlin,PPG1110-5,https://www.glidden.com/color/color-families/greens/gremlin,glidden,#a79954,167,153,84
do not disturb,PPG1117-6,https://www.glidden.com/color/color-families/greens/do-not-disturb,glidden,#99a456,153,164,86
leafy romaine,PPG11-14,https://www.glidden.com/color/color-families/greens/leafy-romaine,glidden,#949b64,148,155,100
golden grass,PPG1119-6,https://www.glidden.com/color/color-families/greens/golden-grass,glidden,#9ea26b,158,162,107
luscious lime,PPG1120-6,https://www.glidden.com/color/color-families/greens/luscious-lime,glidden,#91a673,145,166,115
succulent leaves,PPG1131-6,https://www.glidden.com/color/color-families/greens/succulent-leaves,glidden,#658e64,101,142,100
mallard green,PPG1132-6,https://www.glidden.com/color/color-families/greens/mallard-green,glidden,#478865,71,136,101
pinehurst,PPG1140-6,https://www.glidden.com/color/color-families/greens/pinehurst,glidden,#2b7b66,43,123,102
leaf me be,PPG17-28,https://www.glidden.com/color/color-families/greens/leaf-me-be,glidden,#729167,114,145,103
moss ring,PPG1130-6,https://www.glidden.com/color/color-families/greens/moss-ring,glidden,#729067,114,144,103
moss point green,PPG1121-6,https://www.glidden.com/color/color-families/greens/moss-point-green,glidden,#7e8d60,126,141,96
oregano,PPG1122-6,https://www.glidden.com/color/color-families/greens/oregano,glidden,#7f8353,127,131,83
vintage vibe,PPG1118-6,https://www.glidden.com/color/color-families/greens/vintage-vibe,glidden,#888f4f,136,143,79
loveliest leaves,PPG1116-6,https://www.glidden.com/color/color-families/greens/loveliest-leaves,glidden,#a69a5c,166,154,92
willow tree,PPG1112-6,https://www.glidden.com/color/color-families/greens/willow-tree,glidden,#9e8f66,158,143,102
bronze statue,PPG1026-6,https://www.glidden.com/color/color-families/greens/bronze-statue,glidden,#8e8062,142,128,98
pickled okra,PPG1111-6,https://www.glidden.com/color/color-families/greens/pickled-okra,glidden,#887647,136,118,71
bronze green,PPG1114-6,https://www.glidden.com/color/color-families/greens/bronze-green,glidden,#8d8752,141,135,82
paid in full,PPG1115-6,https://www.glidden.com/color/color-families/greens/paid-in-full,glidden,#8c8e65,140,142,101
playing hooky,PPG1123-6,https://www.glidden.com/color/color-families/greens/playing-hooky,glidden,#8b8c6b,139,140,107
wilderness,PPG11-26,https://www.glidden.com/color/color-families/greens/wilderness,glidden,#838463,131,132,99
seaweed wrap,PPG1031-5,https://www.glidden.com/color/color-families/neutrals/seaweed-wrap,glidden,#84846f,132,132,111
tortuga,PPG1032-5,https://www.glidden.com/color/color-families/neutrals/tortuga,glidden,#84816f,132,129,111
pine garland,PPG1126-6,https://www.glidden.com/color/color-families/greens/pine-garland,glidden,#797e65,121,126,101
shebang,PPG1127-5,https://www.glidden.com/color/color-families/greens/shebang,glidden,#81876f,129,135,111
smokey sage,PPG11-24,https://www.glidden.com/color/color-families/greens/smokey-sage,glidden,#808677,128,134,119
lottery winnings,PPG1129-6,https://www.glidden.com/color/color-families/greens/lottery-winnings,glidden,#768371,118,131,113
calabash clash,PPG1135-6,https://www.glidden.com/color/color-families/greens/calabash-clash,glidden,#728478,114,132,120
salal leaves,PPG1137-6,https://www.glidden.com/color/color-families/greens/salal-leaves,glidden,#637d74,99,125,116
painted turtle,PPG1133-6,https://www.glidden.com/color/color-families/greens/painted-turtle,glidden,#56745f,86,116,95
christmas ivy,PPG1138-6,https://www.glidden.com/color/color-families/greens/christmas-ivy,glidden,#477266,71,114,102
country club,PPG1139-6,https://www.glidden.com/color/color-families/greens/country-club,glidden,#3d6c54,61,108,84
english ivy,PPG1134-6,https://www.glidden.com/color/color-families/greens/english-ivy,glidden,#6a7b6b,106,123,107
thyme green,PPG1128-6,https://www.glidden.com/color/color-families/greens/thyme-green,glidden,#737b6c,115,123,108
dark sage,PPG1124-6,https://www.glidden.com/color/color-families/greens/dark-sage,glidden,#6d765b,109,118,91
toy tank green,PPG1125-6,https://www.glidden.com/color/color-families/greens/toy-tank-green,glidden,#6d6f4f,109,111,79
positively palm,PPG1030-6,https://www.glidden.com/color/color-families/greens/positively-palm,glidden,#76745d,118,116,93
green briar,PPG1113-6,https://www.glidden.com/color/color-families/greens/green-briar,glidden,#7a744d,122,116,77
hip waders,PPG1026-7,https://www.glidden.com/color/color-families/greens/hip-waders,glidden,#746a51,116,106,81
king's court,PPG1032-6,https://www.glidden.com/color/color-families/neutrals/king-s-court,glidden,#706d5e,112,109,94
gunmetal gray,PPG1033-6,https://www.glidden.com/color/color-families/neutrals/gunmetal-gray,glidden,#646c64,100,108,100
double duty,PPG1030-7,https://www.glidden.com/color/color-families/greens/double-duty,glidden,#686858,104,104,88
winning ticket,PPG1127-6,https://www.glidden.com/color/color-families/greens/winning-ticket,glidden,#636653,99,102,83
nevergreen,PPG1031-6,https://www.glidden.com/color/color-families/neutrals/nevergreen,glidden,#666556,102,101,86
moss rock,PPG1032-7,https://www.glidden.com/color/color-families/neutrals/moss-rock,glidden,#5e5b4d,94,91,77
osiris,PPG1031-7,https://www.glidden.com/color/color-families/neutrals/osiris,glidden,#5b5a4d,91,90,77
charcoal smoke,PPG1033-7,https://www.glidden.com/color/color-families/neutrals/charcoal-smoke,glidden,#474f43,71,79,67
olive green,PPG1113-7,https://www.glidden.com/color/color-families/greens/olive-green-1,glidden,#5d583e,93,88,62
pinetop,PPG1125-7,https://www.glidden.com/color/color-families/greens/pinetop,glidden,#57593f,87,89,63
grape leaves,PPG1124-7,https://www.glidden.com/color/color-families/greens/grape-leaves,glidden,#576049,87,96,73
fresh basil,PPG1127-7,https://www.glidden.com/color/color-families/greens/fresh-basil,glidden,#5c5f4b,92,95,75
castle stone,PPG1128-7,https://www.glidden.com/color/color-families/greens/castle-stone,glidden,#525746,82,87,70
pine forest,PPG1134-7,https://www.glidden.com/color/color-families/greens/pine-forest,glidden,#415241,65,82,65
obligation,PPG1135-7,https://www.glidden.com/color/color-families/greens/obligation,glidden,#54645c,84,100,92
midnight clover,PPG1138-7,https://www.glidden.com/color/color-families/greens/midnight-clover,glidden,#3c574e,60,87,78
black spruce,PPG1137-7,https://www.glidden.com/color/color-families/greens/black-spruce,glidden,#395648,57,86,72
evergreen boughs,PPG1129-7,https://www.glidden.com/color/color-families/greens/evergreen-boughs,glidden,#50594f,80,89,79
all about olive,PPG1126-7,https://www.glidden.com/color/color-families/greens/all-about-olive,glidden,#676c58,103,108,88
rustling leaves,PPG1123-7,https://www.glidden.com/color/color-families/greens/rustling-leaves,glidden,#6b6d4e,107,109,78
olive orchard,PPG11-08,https://www.glidden.com/color/color-families/greens/olive-orchard,glidden,#6e6a4c,110,106,76
gratefully grass,PPG1115-7,https://www.glidden.com/color/color-families/greens/gratefully-grass,glidden,#71714e,113,113,78
autumn fern,PPG1114-7,https://www.glidden.com/color/color-families/greens/autumn-fern,glidden,#797447,121,116,71
russian olive,PPG1112-7,https://www.glidden.com/color/color-families/greens/russian-olive,glidden,#726647,114,102,71
sphagnum moss,PPG1111-7,https://www.glidden.com/color/color-families/greens/sphagnum-moss,glidden,#75693d,117,105,61
gobbledygook,PPG11-07,https://www.glidden.com/color/color-families/greens/gobbledygook,glidden,#8e824e,142,130,78
frog's legs,PPG1116-7,https://www.glidden.com/color/color-families/greens/frog-s-legs,glidden,#8c8449,140,132,73
lucky,PPG1118-7,https://www.glidden.com/color/color-families/greens/lucky,glidden,#757d43,117,125,67
oakmoss,PPG1122-7,https://www.glidden.com/color/color-families/greens/oakmoss,glidden,#6d7244,109,114,68
globe artichoke,PPG1121-7,https://www.glidden.com/color/color-families/greens/globe-artichoke,glidden,#5f6c3c,95,108,60
mountain forest,PPG1130-7,https://www.glidden.com/color/color-families/greens/mountain-forest,glidden,#4d663e,77,102,62
still searching,PPG13-31,https://www.glidden.com/color/color-families/greens/still-searching,glidden,#4f6450,79,100,80
royal hunter green,PPG1133-7,https://www.glidden.com/color/color-families/greens/royal-hunter-green,glidden,#3f5948,63,89,72
billiard green,PPG1139-7,https://www.glidden.com/color/color-families/greens/billiard-green,glidden,#305a4a,48,90,74
peacock green,PPG1140-7,https://www.glidden.com/color/color-families/greens/peacock-green,glidden,#006a50,0,106,80
brunswick,PPG1132-7,https://www.glidden.com/color/color-families/greens/brunswick,glidden,#236649,35,102,73
emerald city,PPG13-32,https://www.glidden.com/color/color-families/greens/emerald-city,glidden,#4c6b4e,76,107,78
clover leaf,PPG1131-7,https://www.glidden.com/color/color-families/greens/clover-leaf,glidden,#53734c,83,115,76
mint leaves,PPG1120-7,https://www.glidden.com/color/color-families/greens/mint-leaves,glidden,#6a7d4e,106,125,78
spinach salad,PPG11-16,https://www.glidden.com/color/color-families/greens/spinach-salad,glidden,#708054,112,128,84
glade green,PPG1119-7,https://www.glidden.com/color/color-families/greens/glade-green,glidden,#868b53,134,139,83
wistful walk,PPG11-15,https://www.glidden.com/color/color-families/greens/wistful-walk,glidden,#848947,132,137,71
enough is enough,PPG1117-7,https://www.glidden.com/color/color-families/greens/enough-is-enough,glidden,#898c4a,137,140,74
peas please,PPG1110-7,https://www.glidden.com/color/color-families/greens/peas-please,glidden,#8c7f3c,140,127,60
autumn festival,PPG1109-7,https://www.glidden.com/color/color-families/greens/autumn-festival,glidden,#a28b36,162,139,54
pollination,PPG1215-7,https://www.glidden.com/color/color-families/greens/pollination,glidden,#b8a02a,184,160,42
be yourself,PPG1218-7,https://www.glidden.com/color/color-families/greens/be-yourself,glidden,#9b983d,155,152,61
lichen,PPG1219-7,https://www.glidden.com/color/color-families/greens/lichen,glidden,#9aa22b,154,162,43
willow herb,PPG17-26,https://www.glidden.com/color/color-families/greens/willow-herb,glidden,#aaac32,170,172,50
antique moss,PPG1222-7,https://www.glidden.com/color/color-families/greens/antique-moss,glidden,#7a973b,122,151,59
antique green,PPG1223-7,https://www.glidden.com/color/color-families/greens/antique-green,glidden,#588c3a,88,140,58
blarney stone,PPG1226-7,https://www.glidden.com/color/color-families/greens/blarney-stone,glidden,#027944,2,121,68
ivy league,PPG1228-7,https://www.glidden.com/color/color-families/greens/ivy-league,glidden,#007958,0,121,88
medieval forest,PPG1230-7,https://www.glidden.com/color/color-families/greens/medieval-forest,glidden,#007e6b,0,126,107
carolina green,PPG1229-7,https://www.glidden.com/color/color-families/greens/carolina-green,glidden,#008b6d,0,139,109
green gloss,PPG1227-7,https://www.glidden.com/color/color-families/greens/green-gloss,glidden,#00955e,0,149,94
leap frog,PPG1225-7,https://www.glidden.com/color/color-families/greens/leap-frog,glidden,#41a94f,65,169,79
green pear,PPG1224-7,https://www.glidden.com/color/color-families/greens/green-pear,glidden,#79be58,121,190,88
funky frog,PPG1221-7,https://www.glidden.com/color/color-families/greens/funky-frog,glidden,#98bd3c,152,189,60
