name,code,link,source,color_hex,color_r,color_g,color_b
Peasant Bread,8003-22B,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/peasant-bread-8003-22b,valspar,#e1ceb3,225,206,179
Borneo,M124,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/borneo-m124,valspar,#a36343,163,99,67
Honeysuckle Beige,3007-6A,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/honeysuckle-beige-3007-6a,valspar,#ebcb94,235,203,148
Aged Bourbon,V081-5,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/aged-bourbon-v081-5,valspar,#956354,149,99,84
Sweet Treats,3005-6B,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/sweet-treats-3005-6b,valspar,#ecca9b,236,202,155
Trolley Dash,P006,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/trolley-dash-p006,valspar,#a45b4c,164,91,76
Seth's Smile,8001-24D,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/seths-smile-8001-24d,valspar,#e8ce6c,232,206,108
Opening Night,V046-6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/opening-night-v046-6,valspar,#a85722,168,87,34
Chickadee,3002-1B,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/chickadee-3002-1b,valspar,#ffc03c,255,192,60
Harvest Home,V050-6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/harvest-home-v050-6,valspar,#946221,148,98,33
Golden Spell,3004-1B,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/golden-spell-3004-1b,valspar,#ffc12b,255,193,43
Caramel Kisses,V048-6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/caramel-kisses-v048-6,valspar,#955e29,149,94,41
Delightful Moon,3004-6A,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/delightful-moon-3004-6a,valspar,#eec58e,238,197,142
Cinnamon Sunset,V008-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/cinnamon-sunset-v008-3,valspar,#a23d28,162,61,40
Golden Treasure,3004-1A,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/golden-treasure-3004-1a,valspar,#ffbd27,255,189,39
Sly Fox,V045-6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/sly-fox-v045-6,valspar,#8b4d2b,139,77,43
Gardenia,3005-10B,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/gardenia-3005-10b,valspar,#dac5a8,218,197,168
Red Maple,V044-6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/red-maple-v044-6,valspar,#904929,144,73,41
Golden Chime,3006-5C,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/golden-chime-3006-5c,valspar,#f3be79,243,190,121
Rambutan,P044,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/rambutan-p044,valspar,#964231,150,66,49
Gold Abundance,3003-1A,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/gold-abundance-3003-1a,valspar,#ffb701,255,183,1
Two Cents,V081-6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/two-cents-v081-6,valspar,#7a422a,122,66,42
Fall Meadow,3007-3B,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/fall-meadow-3007-3b,valspar,#e7c455,231,196,85
Innocent Pink,P077,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/innocent-pink-p077,valspar,#f5e7e5,245,231,229
Palomino Pony,3004-8A,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/palomino-pony-3004-8a,valspar,#e1c097,225,192,151
Bunny Ears,V043-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/bunny-ears-v043-1,valspar,#faded7,250,222,215
Cloudy Sunset,3005-8A,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/cloudy-sunset-3005-8a,valspar,#e7bf87,231,191,135
Piglet,V005-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/piglet-v005-1,valspar,#f4dee0,244,222,224
Nectar,8001-24F,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/nectar-8001-24f,valspar,#e7c148,231,193,72
Wide-Eyed,V079-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/wide-eyed-v079-1,valspar,#fadcdb,250,220,219
Turbo Tan,8003-20C,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/turbo-tan-8003-20c,valspar,#dbc2a0,219,194,160
Pink Lemonade,V003-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/pink-lemonade-v003-1,valspar,#f0dce4,240,220,228
More Cowbell,8003-21C,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/more-cowbell-8003-21c,valspar,#dfc19a,223,193,154
Cake Pop,V041-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/cake-pop-v041-1,valspar,#f2d8de,242,216,222
Veranda Yellow,3005-6A,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/veranda-yellow-3005-6a,valspar,#e7be84,231,190,132
Pink Bangles,V042-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/pink-bangles-v042-1,valspar,#fad6d4,250,214,212
Swiftly Green,3008-5C,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/swiftly-green-3008-5c,valspar,#e1c073,225,192,115
Fleecy Dreams,P081,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/fleecy-dreams-p081,valspar,#f5d6cc,245,214,204
Glazed Ginger,8002-17C,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/glazed-ginger-8002-17c,valspar,#eabc86,234,188,134
Gentle Kiss,V080-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/gentle-kiss-v080-1,valspar,#f0d5cf,240,213,207
Sandy Cove,3005-10A,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/sandy-cove-3005-10a,valspar,#d5bd99,213,189,153
Petal Soft,V007-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/red/petal-soft-v007-1,valspar,#fcd2c4,252,210,196
Harpswell Green,3007-5C,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/harpswell-green-3007-5c,valspar,#dfbb7d,223,187,125
Angel's Sigh,T553,https://www.valspar.com/en/colors/browse-colors/independent-retailers/red/angels-sigh-t553,valspar,#e2d8d3,226,216,211
Illuminate Me,8001-23G,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/illuminate-me-8001-23g,valspar,#efb901,239,185,1
Pink Diamond,V004-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/pink-diamond-v004-1,valspar,#f0d1d9,240,209,217
Mustard Glaze,3006-3A,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/mustard-glaze-3006-3a,valspar,#e9b745,233,183,69
Peel 'n' Eat Shrimp,V042-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/peel-n-eat-shrimp-v042-2,valspar,#facecd,250,206,205
Sandstone Cliff,8003-19C,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/sandstone-cliff-8003-19c,valspar,#d7bb98,215,187,152
Fairy Floss,V041-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/fairy-floss-v041-2,valspar,#f3cfd9,243,207,217
Jacob's Ladder,8003-20D,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/jacobs-ladder-8003-20d,valspar,#dab88d,218,184,141
Sleepy Kisses,V077-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/red/sleepy-kisses-v077-1,valspar,#e4d4df,228,212,223
Cabana Glow,8001-24G,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/cabana-glow-8001-24g,valspar,#e1b801,225,184,1
Candy Kisses,V006-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/candy-kisses-v006-1,valspar,#fbcec8,251,206,200
Imperial Gold,3003-5C,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/imperial-gold-3003-5c,valspar,#deaf79,222,175,121
Barely Berry,V078-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/barely-berry-v078-1,valspar,#e8d3d9,232,211,217
Young at Heart,3003-8A,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/young-at-heart-3003-8a,valspar,#d6b080,214,176,128
Ruffled Parasol,V043-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/ruffled-parasol-v043-2,valspar,#fcccc3,252,204,195
Dylan Velvet,3008-5B,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/dylan-velvet-3008-5b,valspar,#d3b05e,211,176,94
Canyon Hush,V080-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/canyon-hush-v080-2,valspar,#f4c7bd,244,199,189
Ambitious,3005-5C,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/ambitious-3005-5c,valspar,#dbaa6d,219,170,109
Warm Heart,M203,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/warm-heart-m203,valspar,#f8c5ba,248,197,186
Safari Sun,3004-5B,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/safari-sun-3004-5b,valspar,#dfa45d,223,164,93
Satin Teddy,P004,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/satin-teddy-p004,valspar,#e2cbc7,226,203,199
Tweed Jacket,3007-8A,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/tweed-jacket-3007-8a,valspar,#c7ab7b,199,171,123
Pocketful of Promise,V078-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/pocketful-of-promise-v078-2,valspar,#e3c9c9,227,201,201
Castell Harlech,8003-21D,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/castell-harlech-8003-21d,valspar,#cca97c,204,169,124
Ooh La La,P039,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/ooh-la-la-p039,valspar,#e0c6d8,224,198,216
Bonfire Toffee,8002-18D,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/bonfire-toffee-8002-18d,valspar,#d5a472,213,164,114
Pink Icing,V041-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/pink-icing-v041-3,valspar,#f4bfd0,244,191,208
Lewis Gold,3005-7C,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/lewis-gold-3005-7c,valspar,#cc9f61,204,159,97
Scented Soap,V077-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/red/scented-soap-v077-2,valspar,#dbc5d3,219,197,211
Earthen Sienna,3007-5B,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/earthen-sienna-3007-5b,valspar,#cba25e,203,162,94
Crushed Grapefruit,V043-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/crushed-grapefruit-v043-3,valspar,#f7b7aa,247,183,170
Sassy Sassafras,8002-17E,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/sassy-sassafras-8002-17e,valspar,#d09a62,208,154,98
Faint of Heart,V042-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/faint-of-heart-v042-3,valspar,#f2b4b1,242,180,177
Buckskin Pony,3004-7C,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/buckskin-pony-3004-7c,valspar,#c99c69,201,156,105
Pink Pampas,V079-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/pink-pampas-v079-2,valspar,#e3b8b9,227,184,185
Caraway Seed,3005-9C,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/caraway-seed-3005-9c,valspar,#bda076,189,160,118
Pink Cocoa,V080-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/red/pink-cocoa-v080-3,valspar,#e6ada0,230,173,160
Golden Avocado,3008-5A,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/golden-avocado-3008-5a,valspar,#c99e3a,201,158,58
Pouty Pink,V006-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/red/pouty-pink-v006-2,valspar,#f8a49a,248,164,154
Warm Nutmeg,8003-20E,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/warm-nutmeg-8003-20e,valspar,#c29d74,194,157,116
Black-Eyed Peach,M114,https://www.valspar.com/en/colors/browse-colors/independent-retailers/red/black-eyed-peach-m114,valspar,#e1af92,225,175,146
Ripe Banana,8001-22G,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/ripe-banana-8001-22g,valspar,#c49832,196,152,50
Mediterranean Sunset,V078-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/red/mediterranean-sunset-v078-3,valspar,#c8aeb0,200,174,176
Doe Eyes,3002-9C,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/doe-eyes-3002-9c,valspar,#b79878,183,152,120
Twilight Bloom,V077-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/red/twilight-bloom-v077-3,valspar,#c9abb9,201,171,185
Autumn Spice,3003-5B,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/autumn-spice-3003-5b,valspar,#cf904f,207,144,79
Flower Power,V003-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/flower-power-v003-2,valspar,#e09bc9,224,155,201
Poseidon's Gold,3004-5A,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/poseidons-gold-3004-5a,valspar,#d09040,208,144,64
Au Contraire,M201,https://www.valspar.com/en/colors/browse-colors/independent-retailers/red/au-contraire-m201,valspar,#f49381,244,147,129
Bugle Call,3006-5A,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/bugle-call-3006-5a,valspar,#d29038,210,144,56
Tropical Paradise,V007-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/red/tropical-paradise-v007-2,valspar,#f69278,246,146,120
Tupelo Honey,8002-21F,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/tupelo-honey-8002-21f,valspar,#ca9142,202,145,66
Flight of Fancy,V042-4,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/flight-of-fancy-v042-4,valspar,#e99296,233,146,150
Gingerbread,8002-22E,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/gingerbread-8002-22e,valspar,#c1904c,193,144,76
Pink Cocoa Cupcake,V079-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/pink-cocoa-cupcake-v079-3,valspar,#ce9ea0,206,158,160
Family Tree,8003-23E,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/family-tree-8003-23e,valspar,#b4945d,180,148,93
Lychee Berry,P075,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/lychee-berry-p075,valspar,#c1a2a4,193,162,164
Shetland,8002-18E,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/shetland-8002-18e,valspar,#c38b4c,195,139,76
Double Bubble,V004-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/double-bubble-v004-2,valspar,#e68bab,230,139,171
Caramel Gold,3006-7B,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/caramel-gold-3006-7b,valspar,#b18f62,177,143,98
Cooing Doves,M234,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/cooing-doves-m234,valspar,#c68a98,198,138,152
Sand Mountain,8003-21E,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/sand-mountain-8003-21e,valspar,#b58d53,181,141,83
Twice Shy,V079-4,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/twice-shy-v079-4,valspar,#c38c8f,195,140,143
Corner Café,3003-7C,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/corner-cafe-3003-7c,valspar,#b88654,184,134,84
Autumn Meadow,M232,https://www.valspar.com/en/colors/browse-colors/independent-retailers/red/autumn-meadow-m232,valspar,#da854a,218,133,74
Corduroy,3007-5A,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/corduroy-3007-5a,valspar,#b3883b,179,136,59
Pinterested,V077-4,https://www.valspar.com/en/colors/browse-colors/independent-retailers/red/pinterested-v077-4,valspar,#af929f,175,146,159
Sweet and Sour,8002-18F,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/sweet-and-sour-8002-18f,valspar,#bb813e,187,129,62
Violet Dusk,V078-4,https://www.valspar.com/en/colors/browse-colors/independent-retailers/red/violet-dusk-v078-4,valspar,#ae9395,174,147,149
Amber Sienna,3003-5A,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/amber-sienna-3003-5a,valspar,#bc7f3e,188,127,62
Peach Posey,M214,https://www.valspar.com/en/colors/browse-colors/independent-retailers/red/peach-posey-m214,valspar,#e17669,225,118,105
Garden Ochre,3005-5A,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/garden-ochre-3005-5a,valspar,#b9803c,185,128,60
Hearts Afire,P078,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/hearts-afire-p078,valspar,#d37b72,211,123,114
Camel Ride,3005-7A,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/camel-ride-3005-7a,valspar,#b28344,178,131,68
Ceremonial Ochre,V080-4,https://www.valspar.com/en/colors/browse-colors/independent-retailers/red/ceremonial-ochre-v080-4,valspar,#c0827b,192,130,123
Pumpkin Squash,3009-5,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/pumpkin-squash-3009-5,valspar,#b97d2a,185,125,42
Sunrise Over Tahiti,P038,https://www.valspar.com/en/colors/browse-colors/independent-retailers/red/sunrise-over-tahiti-p038,valspar,#9a898d,154,137,141
Crumbling Cork,8003-19E,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/crumbling-cork-8003-19e,valspar,#a38365,163,131,101
Tuscan Rooftops,M113,https://www.valspar.com/en/colors/browse-colors/independent-retailers/red/tuscan-rooftops-m113,valspar,#9c6250,156,98,80
Vintage Lincoln,8002-19G,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/vintage-lincoln-8002-19g,valspar,#ac783f,172,120,63
Dressed to the Nines,V043-5,https://www.valspar.com/en/colors/browse-colors/independent-retailers/red/dressed-to-the-nines-v043-5,valspar,#ba4c4e,186,76,78
Teak,8003-20F,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/teak-8003-20f,valspar,#a27a48,162,122,72
Caliente,M104,https://www.valspar.com/en/colors/browse-colors/independent-retailers/red/caliente-m104,valspar,#a95849,169,88,73
El Dorado,8003-21F,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/el-dorado-8003-21f,valspar,#a57a3b,165,122,59
Cloak of Mystery,M141,https://www.valspar.com/en/colors/browse-colors/independent-retailers/red/cloak-of-mystery-m141,valspar,#8e635e,142,99,94
Umbra,8002-20G,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/umbra-8002-20g,valspar,#b2711c,178,113,28
Ruby Petals,M223,https://www.valspar.com/en/colors/browse-colors/independent-retailers/red/ruby-petals-m223,valspar,#a25462,162,84,98
Ginseng,8002-24G,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/ginseng-8002-24g,valspar,#9e772e,158,119,46
Mauving Up,V078-5,https://www.valspar.com/en/colors/browse-colors/independent-retailers/red/mauving-up-v078-5,valspar,#836468,131,100,104
Organic Style,8003-23F,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/organic-style-8003-23f,valspar,#977638,151,118,56
Scarlet Tanager,M212,https://www.valspar.com/en/colors/browse-colors/independent-retailers/red/scarlet-tanager-m212,valspar,#c23730,194,55,48
Brazen,8002-23G,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/brazen-8002-23g,valspar,#9f7111,159,113,17
